Congress,Chamber,Committee,Date,Title,FileName,Link
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,2/12/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-8] UPDATE ON DETAINEE TRANSFERS FROM GUANTANAMO'",CHRG-114hhrg94095.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94095/html/CHRG-114hhrg94095.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,2/13/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-9] WHAT IS THE STATE OF ISLAMIC EXTREMISM: KEY TRENDS, CHALLENGES, AND...'",CHRG-114hhrg94096.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94096/html/CHRG-114hhrg94096.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,2/25/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-10] HEARING ON NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2016 AND...'",CHRG-114hhrg94097.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94097/html/CHRG-114hhrg94097.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,2/25/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-12] - INFORMATION TECHNOLOGY INVESTMENTS AND PROGRAMS: SUPPORTING CURRENT...'",CHRG-114hhrg94099.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94099/html/CHRG-114hhrg94099.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,2/26/2015,"b""House Hearing, 114th Congress - [H.A.S.C. No. 114-13] OUTSIDE PERSPECTIVES ON THE PRESIDENT'S PROPOSED AUTHORIZATION FOR THE USE...""",CHRG-114hhrg94100.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94100/html/CHRG-114hhrg94100.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,3/4/2015,"b""House Hearing, 114th Congress - REBUILDING THE CHEMICAL SAFETY BOARD: FINDING A SOLUTION TO THE CSB'S GOVERN- ANCE AND MANAGEMENT...""",CHRG-114hhrg94103.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94103/html/CHRG-114hhrg94103.htm
114th Congress (2015 - 2016),House Hearings,Committee on Homeland Security,2/11/2015,"b'House Hearing, 114th Congress - COUNTERING VIOLENT ISLAMIST EXTREMISM: THE URGENT THREAT OF FOREIGN FIGHTERS AND HOME-GROWN TERROR'",CHRG-114hhrg94106.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94106/html/CHRG-114hhrg94106.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,4/15/2015,"b'House Hearing, 114th Congress - ANALYZING MISCONDUCT IN FEDERAL LAW ENFORCEMENT'",CHRG-114hhrg94185.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94185/html/CHRG-114hhrg94185.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/15/2015,"b""House Hearing, 114th Congress - CONFRONTING RUSSIA'S WEAPONIZATION OF INFORMATION""",CHRG-114hhrg94186.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94186/html/CHRG-114hhrg94186.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,3/3/2015,"b""House Hearing, 114th Congress - [H.A.S.C. No. 114-15] THE PRESIDENT'S PROPOSED AUTHORIZATION FOR USE OF MILITARY FORCE AGAINST...""",CHRG-114hhrg94217.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94217/html/CHRG-114hhrg94217.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,3/4/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-18] AIR FORCE PROJECTION FORCES AVIATION PROGRAMS AND CAPABILITIES FOR FISCAL...'",CHRG-114hhrg94220.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94220/html/CHRG-114hhrg94220.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,3/4/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-19] CYBER OPERATIONS: IMPROVING THE MILITARY'",CHRG-114hhrg94221.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94221/html/CHRG-114hhrg94221.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,3/17/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-21] ASSURING ASSURED ACCESS TO SPACE'",CHRG-114hhrg94223.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94223/html/CHRG-114hhrg94223.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,3/18/2015,"b""House Hearing, 114th Congress - [H.A.S.C. No. 114-22] OPENING STATEMENT OF HON. WILLIAM M. ``MAC'' THORNBERRY, A REPRESENTATIVE...""",CHRG-114hhrg94224.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94224/html/CHRG-114hhrg94224.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,3/24/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-27] FISCAL YEAR 2016 BUDGET REQUEST FOR ATOMIC ENERGY DEFENSE'",CHRG-114hhrg94229.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94229/html/CHRG-114hhrg94229.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,3/26/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-32] COMBAT AVIATION MODERNIZATION PROGRAMS AND THE FISCAL YEAR 2016 BUDGET REQUEST'",CHRG-114hhrg94234.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94234/html/CHRG-114hhrg94234.htm
114th Congress (2015 - 2016),House Hearings,Committee on Transportation and Infrastructure,4/22/2015,"b""House Hearing, 114th Congress - A REVIEW OF THE PRESIDENT'S FISCAL YEAR 2016 BUDGET REQUEST FOR THE U.S. ARMY CORPS OF ENGINEERS...""",CHRG-114hhrg94281.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94281/html/CHRG-114hhrg94281.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/22/2015,"b""House Hearing, 114th Congress - NUCLEAR AGREEMENT WITH IRAN: CAN'T TRUST, CAN WE VERIFY?""",CHRG-114hhrg94306.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94306/html/CHRG-114hhrg94306.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/23/2015,"b'House Hearing, 114th Congress - THE U.S. REBALANCE IN EAST ASIA: BUDGET PRIORITIES FOR FY 2016'",CHRG-114hhrg94310.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94310/html/CHRG-114hhrg94310.htm
114th Congress (2015 - 2016),House Hearings,Committee on Education and the Workforce,4/30/2015,"b'House Hearing, 114th Congress - IMPROVING COLLEGE ACCESS AND COMPLETION FOR LOW-INCOME AND FIRST-GENERATION STUDENTS'",CHRG-114hhrg94315.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94315/html/CHRG-114hhrg94315.htm
114th Congress (2015 - 2016),House Hearings,Committee on Natural Resources,4/22/2015,"b'House Hearing, 114th Congress - INNOVATIONS IN SAFETY SINCE THE 2010 MACONDO INCIDENT'",CHRG-114hhrg94319.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94319/html/CHRG-114hhrg94319.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,3/18/2015,"b'House Hearing, 114th Congress - CYBERSECURITY: THE EVOLVING NATURE OF CYBER THREATS FACING THE PRIVATE SECTOR'",CHRG-114hhrg94349.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94349/html/CHRG-114hhrg94349.htm
114th Congress (2015 - 2016),House Hearings,Committee on Agriculture,4/22/2015,"b'House Hearing, 114th Congress - HEARING TO REVIEW REAUTHORIZATION OF THE U.S. GRAIN STANDARDS ACT'",CHRG-114hhrg94371.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94371/html/CHRG-114hhrg94371.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/29/2015,"b'House Hearing, 114th Congress - PROGRESS AND CHALLENGES IN THE WESTERN BALKANS'",CHRG-114hhrg94387.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94387/html/CHRG-114hhrg94387.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,4/29/2015,"b'House Hearing, 114th Congress - THE GLOBAL MAGNITSKY HUMAN RIGHTS ACCOUNTABILITY ACT'",CHRG-114hhrg94388.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94388/html/CHRG-114hhrg94388.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,4/29/2015,"b""House Hearing, 114th Congress - REGISTER'S PERSPECTIVE ON COPYRIGHT REVIEW""",CHRG-114hhrg94408.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94408/html/CHRG-114hhrg94408.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,4/29/2015,"b'House Hearing, 114th Congress - BIRTHRIGHT CITIZENSHIP: IS IT THE RIGHT POLICY FOR AMERICA?'",CHRG-114hhrg94409.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94409/html/CHRG-114hhrg94409.htm
114th Congress (2015 - 2016),House Hearings,Committee on Appropriations,2/11/2015,"b'House Hearing, 114th Congress, Part 6 - DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES APPROPRIATIONS FOR 2016'",CHRG-114hhrg94523.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94523/html/CHRG-114hhrg94523.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,3/19/2015,"b""House Hearing, 114th Congress - A REVIEW OF THE DEPARTMENT OF HOMELAND SECURITY'S POLICIES AND PROCEDURES FOR THE APPREHENSION...""",CHRG-114hhrg94538.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94538/html/CHRG-114hhrg94538.htm
114th Congress (2015 - 2016),House Hearings,Committee on Homeland Security,3/4/2015,"b""House Hearing, 114th Congress - INDUSTRY PERSPECTIVES ON THE PRESIDENT'S CYBERSECURITY INFORMATION-SHARING PRO- POSAL""",CHRG-114hhrg94578.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94578/html/CHRG-114hhrg94578.htm
114th Congress (2015 - 2016),House Hearings,Committee on Homeland Security,3/18/2015,"b'House Hearing, 114th Congress - UNMANNED AERIAL SYSTEM THREATS: EXPLOR- ING SECURITY IMPLICATIONS AND MITIGATION TECHNOLOGIES'",CHRG-114hhrg94580.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94580/html/CHRG-114hhrg94580.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,5/13/2015,"b'House Hearing, 114th Congress - STAKEHOLDER PERSPECTIVES ON ICANN: THE .SUCKS DOMAIN AND ESSENTIAL STEPS TO GUARANTEE TRUST AND...'",CHRG-114hhrg94603.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94603/html/CHRG-114hhrg94603.htm
114th Congress (2015 - 2016),House Hearings,Committee on Small Business,5/19/2015,"b'House Hearing, 114th Congress - IMPROVING CAPITAL ACCESS PROGRAMS WITHIN THE SBA'",CHRG-114hhrg94650.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94650/html/CHRG-114hhrg94650.htm
114th Congress (2015 - 2016),House Hearings,Committee on Small Business,5/13/2015,"b'House Hearing, 114th Congress - BRIDGING THE SMALL BUSINESS CAPITAL GAP: PEER-TO-PEER LENDING'",CHRG-114hhrg94651.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94651/html/CHRG-114hhrg94651.htm
114th Congress (2015 - 2016),House Hearings,Committee on Small Business,5/20/2015,"b'House Hearing, 114th Congress - ACROSS TOWN, ACROSS OCEANS: EXPANDING THE ROLE OF SMALL BUSINESS IN GLOBAL COMMERCE'",CHRG-114hhrg94652.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94652/html/CHRG-114hhrg94652.htm
114th Congress (2015 - 2016),House Hearings,Committee on Agriculture,4/29/2015,"b'House Hearing, 114th Congress - HEARING TO REVIEW THE NATIONAL FOREST SYSTEM AND ACTIVE FOREST MANAGEMENT'",CHRG-114hhrg94655.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94655/html/CHRG-114hhrg94655.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,5/19/2015,"b'House Hearing, 114th Congress - TRADE PROMOTION AGENCIES AND U.S. FOREIGN POLICY'",CHRG-114hhrg94686.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94686/html/CHRG-114hhrg94686.htm
114th Congress (2015 - 2016),House Hearings,Committee on Natural Resources,5/13/2015,"b""House Hearing, 114th Congress - OVERSIGHT HEARING ON THE OBAMA ADMINISTRATION'S CEQ RECENTLY REVISED DRAFT GUIDANCE FOR GHG...""",CHRG-114hhrg94721.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94721/html/CHRG-114hhrg94721.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,2/11/2015,"b'House Hearing, 114th Congress - INTERIOR IMMIGRATION ENFORCEMENT LEGISLATION'",CHRG-114hhrg94738.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94738/html/CHRG-114hhrg94738.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,4/15/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-36] THE RISK OF LOSING MILITARY TECHNOLOGY SUPERIORITY AND ITS IMPLICATIONS FOR...'",CHRG-114hhrg94747.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94747/html/CHRG-114hhrg94747.htm
114th Congress (2015 - 2016),House Hearings,Committee on Natural Resources,5/19/2015,"b'House Hearing, 114th Congress - OVERSIGHT HEARING ON EMPOWERING STATE MANAGEMENT OF GREATER SAGE GROUSE'",CHRG-114hhrg94772.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94772/html/CHRG-114hhrg94772.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,6/2/2015,"b'House Hearing, 114th Congress - NEXUS ISSUES: LEGISLATIVE HEARING ON H.R. 2315, THE ``MOBILE WORKFORCE STATE INCOME TAX...'",CHRG-114hhrg94807.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94807/html/CHRG-114hhrg94807.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,4/29/2015,"b""House Hearing, 114th Congress - FOLLOWING THE TRAIL OF U.S. TAXPAYERS' DOLLARS ABROAD: ON-BUDGET ASSISTANCE IN AFGHANISTAN""",CHRG-114hhrg94837.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94837/html/CHRG-114hhrg94837.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,2/26/2015,"b'House Hearing, 114th Congress - EXAMINING THE IMPACTS OF EPA AIR AND WATER REGULATIONS ON THE STATES AND THE AMERICAN PEOPLE'",CHRG-114hhrg94838.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94838/html/CHRG-114hhrg94838.htm
114th Congress (2015 - 2016),House Hearings,Committee on Homeland Security,3/25/2015,"b'House Hearing, 114th Congress - RISK-BASED SECURITY: ASSESSING THE PATH FORWARD FOR TSA PRE CHECK'",CHRG-114hhrg94887.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94887/html/CHRG-114hhrg94887.htm
114th Congress (2015 - 2016),House Hearings,Committee on Homeland Security,4/22/2015,"b'House Hearing, 114th Congress - STRATEGIC PERSPECTIVES OF THE BIOTERRORISM THREAT'",CHRG-114hhrg94889.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94889/html/CHRG-114hhrg94889.htm
114th Congress (2015 - 2016),House Hearings,Committee on Education and the Workforce,6/17/2015,"b'House Hearing, 114th Congress - RESTRICTING ACCESS TO FINANCIAL ADVICE: EVALUATING THE COSTS AND CONSEQUENCES FOR WORKING...'",CHRG-114hhrg94927.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94927/html/CHRG-114hhrg94927.htm
114th Congress (2015 - 2016),House Hearings,Committee on Energy and Commerce,1/22/2015,"b""House Hearing, 114th Congress - EPA'S 2014 FINAL RULE: DISPOSAL OF COAL COMBUSTION RESIDUALS FROM ELECTRIC UTIL- ITIES""",CHRG-114hhrg94939.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94939/html/CHRG-114hhrg94939.htm
114th Congress (2015 - 2016),House Hearings,Committee on Energy and Commerce,2/5/2015,"b'House Hearing, 114th Congress - H.R. 212, THE DRINKING WATER PROTECTION ACT'",CHRG-114hhrg94940.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94940/html/CHRG-114hhrg94940.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,6/11/2015,"b'House Hearing, 114th Congress - RETREAT OR REVIVAL: A STATUS REPORT ON DEMOCRACY IN ASIA'",CHRG-114hhrg94942.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg94942/html/CHRG-114hhrg94942.htm
114th Congress (2015 - 2016),House Hearings,Committee on Financial Services,2/4/2015,"b'House Hearing, 114th Congress - EXPLORING ALLEGED ETHICAL AND LEGAL VIOLATIONS AT THE U.S. DEPARTMENT OF HOUSING AND URBAN...'",CHRG-114hhrg95046.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95046/html/CHRG-114hhrg95046.htm
114th Congress (2015 - 2016),House Hearings,Committee on Financial Services,2/11/2015,"b'House Hearing, 114th Congress - THE FUTURE OF HOUSING IN AMERICA: OVERSIGHT OF THE FEDERAL HOUSING ADMINISTRATION'",CHRG-114hhrg95047.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95047/html/CHRG-114hhrg95047.htm
114th Congress (2015 - 2016),House Hearings,Committee on Financial Services,2/25/2015,"b'House Hearing, 114th Congress - MONETARY POLICY AND THE STATE OF THE ECONOMY'",CHRG-114hhrg95048.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95048/html/CHRG-114hhrg95048.htm
114th Congress (2015 - 2016),House Hearings,Committee on Financial Services,3/24/2015,"b""House Hearing, 114th Congress - THE FEDERAL DEPOSIT INSURANCE. CORPORATION'S ROLE IN. OPERATION CHOKE POINT""",CHRG-114hhrg95055.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95055/html/CHRG-114hhrg95055.htm
114th Congress (2015 - 2016),House Hearings,Committee on Financial Services,5/19/2015,"b'House Hearing, 114th Congress - THE FUTURE OF HOUSING IN AMERICA: OVERSIGHT OF THE RURAL HOUSING SERVICE'",CHRG-114hhrg95069.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95069/html/CHRG-114hhrg95069.htm
114th Congress (2015 - 2016),House Hearings,Committee on Financial Services,5/19/2015,"b'House Hearing, 114th Congress - PROTECTING CRITICAL INFRASTRUCTURE: HOW THE FINANCIAL SECTOR ADDRESSES CYBER THREATS'",CHRG-114hhrg95070.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95070/html/CHRG-114hhrg95070.htm
114th Congress (2015 - 2016),House Hearings,Committee on Financial Services,5/21/2015,"b'House Hearing, 114th Congress - A DANGEROUS NEXUS: TERRORISM, CRIME, AND CORRUPTION'",CHRG-114hhrg95071.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95071/html/CHRG-114hhrg95071.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,6/16/2015,"b'House Hearing, 114th Congress - STANDARD MERGER AND ACQUISITION REVIEWS THROUGH EQUAL RULES ACT OF 2015'",CHRG-114hhrg95119.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95119/html/CHRG-114hhrg95119.htm
114th Congress (2015 - 2016),House Hearings,Committee on Foreign Affairs,6/18/2015,"b'House Hearing, 114th Congress - FUTURE OF PROPERTY RIGHTS IN CUBA'",CHRG-114hhrg95131.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95131/html/CHRG-114hhrg95131.htm
114th Congress (2015 - 2016),House Hearings,Committee on Agriculture,6/3/2015,"b'House Hearing, 114th Congress - HEARING TO REVIEW AGRICULTURAL SUBSIDIES IN FOREIGN COUNTRIES'",CHRG-114hhrg95133.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95133/html/CHRG-114hhrg95133.htm
114th Congress (2015 - 2016),House Hearings,Committee on Agriculture,6/11/2015,"b'House Hearing, 114th Congress - IMPLEMENTING THE AGRICULTURAL ACT OF 2014: CONSERVATION PROGRAMS'",CHRG-114hhrg95134.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95134/html/CHRG-114hhrg95134.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,5/1/2015,"b'House Hearing, 114th Congress - IS THE RAILROAD RETIREMENT BOARD DOING ENOUGH TO PROTECT AGAINST FRAUD?'",CHRG-114hhrg95176.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95176/html/CHRG-114hhrg95176.htm
114th Congress (2015 - 2016),House Hearings,"Committee on Science, Space, and Technology",4/15/2015,"b""House Hearing, 114th Congress - THE PRESIDENT'S U.N. CLIMATE PLEDGE: SCIENTIFICALLY JUSTIFIED OR A NEW TAX ON AMERICANS?""",CHRG-114hhrg95219.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95219/html/CHRG-114hhrg95219.htm
114th Congress (2015 - 2016),House Hearings,"Committee on Science, Space, and Technology",5/13/2015,"b'House Hearing, 114th Congress - NUCLEAR ENERGY INNOVATION AND THE NATIONAL LABS'",CHRG-114hhrg95224.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95224/html/CHRG-114hhrg95224.htm
114th Congress (2015 - 2016),House Hearings,"Committee on Science, Space, and Technology",6/4/2015,"b'House Hearing, 114th Congress - EPA REGULATORY OVERREACH: IMPACTS ON AMERICAN COMPETITIVENESS'",CHRG-114hhrg95226.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95226/html/CHRG-114hhrg95226.htm
114th Congress (2015 - 2016),House Hearings,"Committee on Science, Space, and Technology",6/12/2015,"b'House Hearing, 114th Congress - U.S. SURFACE TRANSPORTATION: TECHNOLOGY DRIVING THE FUTURE'",CHRG-114hhrg95228.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95228/html/CHRG-114hhrg95228.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,5/13/2015,"b'House Hearing, 114th Congress - TRANSPORTATION SECURITY: ARE OUR AIRPORTS SAFE?'",CHRG-114hhrg95252.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95252/html/CHRG-114hhrg95252.htm
114th Congress (2015 - 2016),House Hearings,Committee on Natural Resources,6/24/2015,"b""House Hearing, 114th Congress - OVERSIGHT HEARING ON GAO REPORT DOCUMENTS BLM'S CHRONIC MISMANAGEMENT OF WIND AND SOLAR...""",CHRG-114hhrg95299.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95299/html/CHRG-114hhrg95299.htm
114th Congress (2015 - 2016),House Hearings,Committee on Natural Resources,6/24/2015,"b""House Hearing, 114th Congress - EXAMINING PROCEDURES REGARDING PUERTO RICO'S POLITICAL STATUS AND ECONOMIC OUTLOOK""",CHRG-114hhrg95300.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95300/html/CHRG-114hhrg95300.htm
114th Congress (2015 - 2016),House Hearings,Committee on House Administration,5/20/2015,"b'House Hearing, 114th Congress - THE UNITED STATES CAPITOL POLICE'",CHRG-114hhrg95310.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95310/html/CHRG-114hhrg95310.htm
114th Congress (2015 - 2016),House Hearings,Committee on Armed Services,6/26/2015,"b'House Hearing, 114th Congress - [H.A.S.C. No. 114-45] ASSURING NATIONAL SECURITY SPACE: INVESTING IN AMERICAN INDUSTRY TO END...'",CHRG-114hhrg95320.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95320/html/CHRG-114hhrg95320.htm
114th Congress (2015 - 2016),House Hearings,Committee on Agriculture,6/25/2015,"b'House Hearing, 114th Congress - HEARING TO REVIEW USDA MARKETING PROGRAMS'",CHRG-114hhrg95344.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95344/html/CHRG-114hhrg95344.htm
114th Congress (2015 - 2016),House Hearings,Committee on Appropriations,2/13/2015,"b'House Hearing, 114th Congress, Part 3 - AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES APPROPRIATIONS...'",CHRG-114hhrg95352.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95352/html/CHRG-114hhrg95352.htm
114th Congress (2015 - 2016),House Hearings,Committee on Energy and Commerce,3/3/2015,"b'House Hearing, 114th Congress - UNDERSTANDING THE CYBER THREAT AND IMPLICATIONS FOR THE 21ST CENTURY ECONOMY'",CHRG-114hhrg95373.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95373/html/CHRG-114hhrg95373.htm
114th Congress (2015 - 2016),House Hearings,Committee on Oversight and Government Reform,5/14/2015,"b'House Hearing, 114th Congress - U.S. SECRET SERVICE: ACCOUNTABILITY FOR MARCH 4, 2015 INCIDENT'",CHRG-114hhrg95421.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95421/html/CHRG-114hhrg95421.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,7/9/2015,"b'House Hearing, 114th Congress - FINANCIAL INSTITUTION BANKRUPTCY ACT OF 2015'",CHRG-114hhrg95425.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95425/html/CHRG-114hhrg95425.htm
114th Congress (2015 - 2016),House Hearings,Committee on the Judiciary,7/9/2015,"b'House Hearing, 114th Congress - STATE OF PROPERTY RIGHTS IN AMERICA TEN YEARS AFTER KELO V. CITY OF NEW LONDON'",CHRG-114hhrg95426.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95426/html/CHRG-114hhrg95426.htm
114th Congress (2015 - 2016),House Hearings,Committee on Energy and Commerce,3/4/2015,"b""House Hearing, 114th Congress - REAUTHORIZATION OF THE FEDERAL COMMUNICATIONS COMMISSION: THE FCC'S FISCAL YEAR 2016 BUDGET REQUEST""",CHRG-114hhrg95451.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95451/html/CHRG-114hhrg95451.htm
114th Congress (2015 - 2016),House Hearings,Committee on Energy and Commerce,3/4/2015,"b'House Hearing, 114th Congress - THE 21ST CENTURY ELECTRICITY CHALLENGE: ENSURING A SECURE, RELIABLE, AND MODERN ELECTRICITY SYSTEM'",CHRG-114hhrg95507.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95507/html/CHRG-114hhrg95507.htm
114th Congress (2015 - 2016),House Hearings,Committee on Agriculture,7/9/2015,"b'House Hearing, 114th Congress - U.S. INTERNATIONAL FOOD AID PROGRAMS: OVERSIGHT AND ACCOUNTABILITY'",CHRG-114hhrg95511.txt,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg95511/html/CHRG-114hhrg95511.htm
